log10_mej_dyn,v_ej_dyn,Ye_dyn,log10_mej_wind,v_ej_wind,Ye_wind,inclination_EM,redshift,luminosity_distance,peak_mag_r,time_of_peak_r,rise_time_r,decline_rate_r
-2.4965869293801584,0.18932214644564271,0.18124824795212846,-3.7630755887749943,0.1478454830478504,0.34361744988752174,0.1982744320672474,0.0079,40.0,18.745321,0.3686207,0.17303187,0.5247332
-1.884282247169066,0.12714600801606318,0.24013868877347733,-1.0464368320950097,0.14890675134107323,0.34275122269128544,0.616465840839757,0.0079,40.0,16.457428,0.19558883,0.0,0.60444283
-2.207037681182115,0.2101226732793121,0.22389420923625056,-3.3380056640098608,0.07104930897717057,0.30308704582868806,1.4168032618498085,0.0079,40.0,20.606112,0.19558883,0.0,0.45393518
-2.903174050816992,0.16604218903451767,0.20484048045867997,-3.8859528047875984,0.11152640878438534,0.24509352752853494,1.3771100423052398,0.0079,40.0,20.137362,0.19558883,0.0,0.47093794
-1.8029833988683048,0.276408035143815,0.29585424877207783,-2.024292804643316,0.05769083305054145,0.2264587784489993,0.5082964618996217,0.0079,40.0,16.614422,0.52084476,0.32525593,0.60617465
-3.5493450976327066,0.16170393551614604,0.21193040600543686,-3.712669943021504,0.10774416424446291,0.3914510096919579,1.0659590123074358,0.0079,40.0,20.184177,0.19558883,0.0,0.4691501
-3.9387007958754245,0.27520693305335,0.2580283904666058,-3.669642023010944,0.06259207014864374,0.3311625076518311,1.391977142434913,0.0079,40.0,22.816338,0.19558883,0.0,0.3738643
-3.756963524811917,0.18059934848354306,0.3346447070539233,-1.2388698441620662,0.1318661523642658,0.36184829671467683,1.2046083069352678,0.0079,40.0,16.48355,0.19558883,0.0,0.60312015
-2.0503737803885347,0.20170010184787596,0.2578551964507165,-2.3040517049187015,0.14395749876022446,0.33939410581004836,0.9872081016202527,0.0079,40.0,18.087458,0.6191168,0.42352796,0.55381274
-2.7534072098657045,0.2002379499706714,0.27340458203211215,-3.1668473180019143,0.06729868080494826,0.3658947330384578,0.23966521490935735,0.0079,40.0,18.243603,0.3479832,0.15239438,0.5425166
-3.5647323058424023,0.2848529025376301,0.16464919723351026,-2.7973131501826383,0.0962712168594824,0.2324981639497847,0.11467236133597818,0.0079,40.0,19.955801,0.26088625,0.065297425,0.47864655
-2.6476951811667355,0.22729713052181888,0.18562682874834724,-1.484274062903796,0.06020429984746342,0.2993900449094089,0.9654462624225264,0.0079,40.0,16.652617,0.49168488,0.29609606,0.604238
-3.5889142034798116,0.2030987467361171,0.17019023985962267,-3.7710923441756847,0.0839140007072975,0.3334249541004587,0.7858311780493227,0.0079,40.0,21.526627,0.3479832,0.15239438,0.4229723
-2.1206521942571843,0.3161032253790734,0.302962589671168,-3.598166703224811,0.056509775476052654,0.2206779799790436,0.3739071107487423,0.0079,40.0,17.406506,0.3479832,0.15239438,0.57322115
-2.7958375949794165,0.2515486438974766,0.31718421618336845,-1.8740273373928464,0.07645465280174271,0.22999138986568168,0.459881718518131,0.0079,40.0,17.338356,0.49168488,0.29609606,0.5786369
-2.9716351397502616,0.16918108889393949,0.18729105863891551,-1.906076893943232,0.14902236670893015,0.32679651885018934,0.6158890977313546,0.0079,40.0,17.505325,0.3686207,0.17303187,0.57011706
-3.1862279154451936,0.32702099397304696,0.1938543501846182,-0.6452127465988222,0.054460326732140185,0.37374116085076403,0.778362334364309,0.0079,40.0,15.765871,0.6191168,0.42352796,0.6395715
-2.2988861869169965,0.1988095680877373,0.21464145789855657,-2.7078841260196054,0.13589683296186705,0.33208323578831955,0.6130173551428415,0.0079,40.0,18.171,0.58445513,0.3888663,0.550114
-3.02347861692589,0.12896525683358367,0.26821552339076704,-3.7754960577299617,0.05774525777541049,0.20724096269121514,0.6083563359108899,0.0079,40.0,19.126953,0.3479832,0.15239438,0.51031095
-3.763435496883371,0.23375805151412415,0.2743592387600039,-2.1456104274932812,0.10289969311173601,0.39408658341806463,0.18179267489752005,0.0079,40.0,17.37409,0.4381714,0.24258256,0.5763736
-3.681505609842117,0.14850575252140188,0.2873507917082915,-1.7978395649688723,0.09521197924273456,0.22790138018124903,1.3596662495043512,0.0079,40.0,17.846207,0.19558883,0.0,0.5540236
-1.4038670561399904,0.17484728205462077,0.3310385512426925,-3.5184001457920253,0.14315546600206447,0.24651244671049796,0.9568569941091485,0.0079,40.0,16.325954,0.73593056,0.54034173,0.62129384
-1.5477679692612667,0.2918355007181045,0.20900802809930763,-2.0927440354996816,0.06990498622850896,0.39499345638094485,0.22949677490955012,0.0079,40.0,16.739677,0.58445513,0.3888663,0.6031103
-2.111511434024858,0.15007291707655326,0.2817517978413551,-3.3177455849370836,0.06796820153796351,0.354206599330675,0.6658203550630416,0.0079,40.0,17.32984,0.52084476,0.32525593,0.5798985
-3.282424948966783,0.3055971716014282,0.26194456915553843,-1.0858613570683593,0.12487140885678323,0.38731533607570134,0.6545758239329953,0.0079,40.0,15.99996,0.52084476,0.32525593,0.62875694
-1.384222028627447,0.33548867627011936,0.21116744808251342,-1.1188708567359797,0.12257194731003539,0.36132393856160594,0.9434530697270379,0.0079,40.0,16.982693,0.19558883,0.0,0.5854326
-1.8981746693467607,0.2595023830938272,0.33148303731873463,-2.5178711955421873,0.11991817704927987,0.33034689500064,0.9564101592147425,0.0079,40.0,17.032923,0.46415755,0.26856872,0.58942366
-2.0651348830570964,0.2833826141652507,0.1690966823918435,-0.6649420569558671,0.05261271161723807,0.2569105997726012,1.0135125627345642,0.0079,40.0,15.583366,0.69472903,0.4991402,0.646512
-2.7871867846105385,0.28412492027870595,0.2924002053664103,-0.6199889749029905,0.07599596867249087,0.2653762883399051,1.0962635589345808,0.0079,40.0,15.809864,0.98162127,0.78603244,0.6454798
